artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Hollywood Undead,Pigskin,1AbfwrYWymIkhormcKhbfj,45,2012,alt-rock,0.636,0.802,8,-8.311,1,0.0318,0.000253,4.09e-05,0.175,0.533,94.919,161267,4,1
Kari Jobe,Love Came Down,7F3VROOXA3kwdmHlNFgtCO,46,2012,alt-rock,0.401,0.683,8,-5.722,1,0.0401,0.181,0.0,0.0837,0.226,135.951,293107,4,2
The Revivalists,When I'm Able,2ZQD6TKvFnnVVNMYb585NH,42,2012,alt-rock,0.612,0.707,0,-6.431,1,0.0312,0.121,1.34e-06,0.387,0.338,138.019,194000,4,2
Sidewalk Prophets,Save My Life,2JHmDpOMBezuF3v36luc9N,44,2012,alt-rock,0.41,0.654,2,-5.42,1,0.0282,0.0413,0.0,0.106,0.223,75.94,225427,4,2
Matt Redman,Never Once,0bOiEr1jajwxfI920ZG68L,50,2012,alt-rock,0.482,0.637,8,-5.857,0,0.0295,0.177,0.0,0.172,0.411,138.184,240067,4,2
Sidewalk Prophets,Help Me Find It,1au0woWoLOVWffU7rolXqF,44,2012,alt-rock,0.457,0.664,3,-6.184,1,0.0271,0.204,4.33e-06,0.111,0.355,79.019,224493,4,2
The Offspring,Days Go By,0wDgnPr6qmNH3I9EGsIRu2,51,2012,alt-rock,0.402,0.976,9,-1.823,1,0.0712,0.0029,0.0,0.116,0.318,150.061,241787,4,2
Passion Pit,Constant Conversations,3p9x4bK5bwmgXE6POMvOp0,45,2012,alt-rock,0.56,0.799,5,-4.466,0,0.0675,0.174,0.0679,0.304,0.304,69.972,235600,4,1
The Offspring,The Future Is Now,2B17416FS7vL5qljgqfm7L,54,2012,alt-rock,0.391,0.95,5,-2.224,0,0.0758,0.00353,0.0,0.385,0.297,106.982,248413,4,2
The Killers,Be Still,1B5tiGNcOHERcXcBHiL6Xs,52,2012,alt-rock,0.548,0.254,3,-8.981,1,0.0314,0.59,1.55e-05,0.0937,0.0386,143.769,273240,4,2
Cady Groves,This Little Girl,245q31NvaFNkMw8QRVy23b,45,2012,alt-rock,0.576,0.9,5,-2.879,0,0.124,0.0118,0.0,0.628,0.75,75.046,202093,4,1
The Killers,Here With Me,3285RNj9TGVvWlP8tYojDH,54,2012,alt-rock,0.5,0.731,10,-4.535,1,0.0312,0.192,0.00045,0.158,0.112,135.97,292320,4,2
Hollywood Undead,Believe,6LdLYa0TRRmv1RduGn1aaZ,46,2012,alt-rock,0.582,0.814,4,-6.153,0,0.0684,0.00317,2.21e-05,0.209,0.331,170.02,254360,4,2
The Offspring,Dividing By Zero,2BWt8ozzFptUlrnCilgK6l,51,2012,alt-rock,0.391,0.937,4,-2.452,0,0.0712,0.0029,0.0,0.655,0.376,156.043,142413,4,2
Enjambre,Somos Ajenos,1Z6NUe88dVXBDpWiWpSpie,62,2012,alt-rock,0.391,0.884,11,-3.883,1,0.0329,0.000134,0.58,0.174,0.217,160.188,204880,4,3
Dread Mar I,Dias De Sol Nublados,7zuo6tpxWFRytxkbYfMHnU,61,2012,alt-rock,0.781,0.347,6,-14.425,1,0.299,0.148,0.0,0.0723,0.961,80.024,169195,4,0
Evans Blue,Beyond The Stars,5xetBdYzklZ71hbHjXb4Zf,46,2012,alt-rock,0.406,0.952,8,-2.987,1,0.0424,6.72e-06,0.0252,0.198,0.534,88.563,222049,4,1
Grizzly Bear,Yet Again,6zc0b2JM2M9DKMuLQ1XCRK,48,2012,alt-rock,0.472,0.875,4,-5.024,0,0.0445,0.00356,0.00529,0.128,0.458,136.053,318423,4,2
MercyMe,The Hurt & The Healer,0LdIc1QBEDNAJ2gEg3g4u5,42,2012,alt-rock,0.448,0.82,9,-4.892,1,0.0402,0.0167,0.0,0.0933,0.345,135.014,290147,4,2
TobyMac,Eye On It,3V0AATUE6GiVfFXqRGeIML,43,2012,alt-rock,0.54,0.951,11,-2.911,0,0.0492,0.000179,5.67e-06,0.214,0.513,124.97,187865,4,1
Three Days Grace,Anonymous,1xI7M6PDSXLll1dt9j2snA,46,2012,alt-rock,0.493,0.79,2,-5.238,0,0.0435,0.0177,0.0,0.322,0.326,142.42,193627,4,2
Papa Roach,Still Swingin',7p0sSbjOo0c0edsfGapmHg,47,2012,alt-rock,0.577,0.888,1,-6.323,1,0.061,0.000105,8.95e-05,0.135,0.68,139.028,203293,4,1
Tenacious D,Roadie,6PvjNYQ0cWU5zOyb3HUm7U,49,2012,alt-rock,0.684,0.535,9,-5.789,1,0.0294,0.152,0.0,0.11,0.627,94.998,178547,4,1
MercyMe,You Are I Am,1E0iYqr9YYu3HBXtplKLli,42,2012,alt-rock,0.492,0.811,4,-6.018,1,0.0458,0.115,0.00692,0.104,0.405,90.001,260493,4,1
My Darkest Days,Perfect,1SGXZhX9S8nNXz4bzI1HTL,45,2012,alt-rock,0.538,0.828,11,-5.747,1,0.0318,0.000218,4.74e-06,0.0807,0.404,139.924,228653,4,2
David Crowder Band,Because He Lives,4XJiFkCoZd2oWMR5cavbIr,43,2012,alt-rock,0.394,0.271,9,-10.603,1,0.035,0.832,0.0,0.113,0.215,133.817,261453,4,2
Three Days Grace,Unbreakable Heart,5lmMoocYsTT0yRgfMSDizZ,47,2012,alt-rock,0.506,0.838,4,-5.685,0,0.0417,0.0358,0.0,0.256,0.248,140.077,206213,4,2
WALK THE MOON,Quesadilla,2CdNHP8DJ5tfbRoIRdcTeE,44,2012,alt-rock,0.551,0.732,9,-6.081,1,0.0627,0.0019,0.0,0.0764,0.635,145.107,195280,4,1
Black Pistol Fire,Beelzebub,5wV0mlFBLZjokm8KeIpfYt,47,2012,alt-rock,0.584,0.885,2,-5.058,1,0.107,0.549,0.00237,0.103,0.886,102.196,126640,4,1
Britt Nicole,Ready Or Not,1Vowce2imLRD2QjZl1tULo,43,2012,alt-rock,0.549,0.806,8,-4.269,1,0.102,0.0392,3.56e-06,0.0909,0.843,163.891,180973,4,1
Brandon Heath,Jesus In Disguise,6gAifEnsklSTHLp8XbiuCK,42,2012,alt-rock,0.514,0.697,8,-6.439,0,0.026,0.183,4.37e-05,0.358,0.503,83.962,218627,4,1
Hinder,Should Have Known Better,5SqhHBSTYjXrTum8Pcpi7V,41,2012,alt-rock,0.515,0.868,1,-4.347,1,0.0368,0.00648,0.0,0.219,0.582,90.021,207893,4,1
The Be Good Tanyas,The Littlest Birds,7JFVYtNn72Kg1mSs5foYKv,45,2012,alt-rock,0.57,0.452,0,-11.558,1,0.117,0.0526,0.0,0.148,0.571,141.239,249147,4,1
Jack White,Freedom At 21,62jFrzCMncwCQTnt8RcHw7,44,2012,alt-rock,0.38,0.763,9,-11.383,1,0.0465,9.69e-05,0.0248,0.592,0.522,160.611,171640,4,2
Kaiser Chiefs,Everyday I Love You Less And Less,3gwoBbif2CNBUfTB75Zs57,45,2012,alt-rock,0.49,0.955,1,-3.339,0,0.0603,0.00855,0.0,0.281,0.502,160.051,218560,4,2
Stone Sour,Taciturn,0pVL6gE6ebXHExO9IzrJDQ,51,2012,alt-rock,0.286,0.547,4,-7.923,1,0.0318,0.0627,3.16e-06,0.112,0.453,174.717,325627,3,2
Britt Nicole,The Sun Is Rising,2xSdYizXeQEIKhdWz1auaz,47,2012,alt-rock,0.427,0.625,5,-7.713,1,0.0353,0.463,0.0,0.0923,0.209,145.492,266173,4,2
The Shins,The Rifle's Spiral,4vg1R4QYoWSFUUj2qX5L5K,43,2012,alt-rock,0.518,0.775,6,-5.897,0,0.0303,9.93e-05,0.00013,0.336,0.422,107.026,209720,4,1
Stone Sour,Gone Sovereign,7c3DfsUMhDTnf2JewbfU8w,47,2012,alt-rock,0.521,0.992,6,-4.203,1,0.144,0.000134,0.027,0.122,0.166,136.023,243267,4,2
Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,4wXjnoLIMTninCnKRgGsQc,65,2012,alt-rock,0.628,0.762,9,-5.286,1,0.03,0.348,0.0,0.774,0.809,90.012,234986,4,1
The Veer Union,Bitter End,52ngXhcqJzGyKVDup7HzGr,46,2012,alt-rock,0.441,0.97,0,-2.99,0,0.0919,0.00803,2.13e-06,0.332,0.538,164.071,220627,4,2
Neon Trees,Moving In The Dark,7cdmk4CTL9UQLhIjhqkxiQ,41,2012,alt-rock,0.52,0.789,4,-5.434,1,0.0474,0.000858,0.0,0.227,0.759,149.989,182413,4,1
Passion Pit,Where I Come From,2HLq0XpKeKuFi6mC1CZr6P,47,2012,alt-rock,0.612,0.74,4,-8.414,1,0.0316,0.132,0.416,0.0525,0.254,105.045,219680,4,3
Rival Sons,Keep on Swinging,2cunU1QCSLVf1fm9YZyD1I,46,2012,alt-rock,0.218,0.836,1,-5.441,0,0.0994,0.000995,0.00194,0.522,0.41,173.806,239413,4,2
Matt Redman,The Heart Of Worship,5N23UhzMfAuCYjwhSbTQwH,57,2012,alt-rock,0.507,0.28,3,-10.284,1,0.0282,0.775,0.000264,0.122,0.233,139.791,318120,4,2
El Cuarteto De Nos,Lo malo de ser bueno,7xB3hSztVbX6xFvQqEGKud,66,2012,alt-rock,0.687,0.851,1,-3.413,0,0.0409,0.0977,0.0,0.0785,0.637,94.963,242120,4,1
Anberlin,Little Tyrants,30t33XcuRoa26r6wjyZvpP,46,2012,alt-rock,0.327,0.948,7,-3.976,1,0.0658,8.45e-06,0.369,0.37,0.513,165.035,201480,4,2
The Heavy,Curse Me Good,74Csq5DMaOBShLUhI6NU5A,45,2012,alt-rock,0.809,0.814,6,-6.829,0,0.0338,0.0105,2.48e-05,0.099,0.804,118.0,296900,4,1
Rhett Walker,Come To The River,3hddUcDnhRBus8XUznUJwi,40,2012,alt-rock,0.519,0.745,7,-5.342,1,0.0426,0.0156,0.0,0.0618,0.344,117.995,208027,4,2
Tenth Avenue North,Losing,29yJSGtuwJCfpfGW3Upeo6,41,2012,alt-rock,0.621,0.571,4,-7.925,1,0.0328,0.118,2.79e-05,0.0961,0.549,149.946,212507,4,1
Café Tacvba,Aprovéchate,2GvI8j0DaIAGvubj5NinEF,59,2012,alt-rock,0.741,0.686,9,-7.25,0,0.0291,0.0742,0.0289,0.0957,0.466,113.993,254173,4,1
Thousand Foot Krutch,Down,7mZrDv49hvwfa7lQhQvGg6,46,2012,alt-rock,0.625,0.919,11,-4.082,1,0.102,0.00442,0.0,0.369,0.465,116.018,207241,4,1
TobyMac,Forgiveness,4u9iYaJyx92KzhK6rAFlSu,42,2012,alt-rock,0.612,0.863,8,-2.124,0,0.0379,0.0671,0.0,0.11,0.618,87.031,254014,4,1
for KING & COUNTRY,Busted Heart (Hold On To Me),3p6xfj47lt8TfOax2oB2Mr,42,2012,alt-rock,0.514,0.54,0,-6.819,1,0.0263,0.045,0.0194,0.0878,0.309,101.061,198787,4,2
El Cuarteto De Nos,Enamorado tuyo,35LdDKNMwvKftENaj1WIwF,64,2012,alt-rock,0.611,0.826,1,-3.906,0,0.0234,0.00239,0.000224,0.182,0.666,95.995,259680,4,1
TobyMac,Unstoppable,5zokCGA9XxDurIyY9eeuuL,41,2012,alt-rock,0.516,0.987,4,-2.386,0,0.132,0.00195,2.56e-05,0.405,0.38,138.988,223720,4,2
Electric Guest,Holiday,6FYf3v0yivv6EtL7c3UtZq,40,2012,alt-rock,0.718,0.715,5,-6.34,1,0.0267,0.0118,0.166,0.367,0.793,122.966,188440,4,1
3 Doors Down,When I'm Gone,1Uo0u1EpgR6mloX1hPeVKC,43,2012,alt-rock,0.586,0.882,7,-3.558,1,0.031,0.00491,0.0,0.0821,0.368,148.104,260027,4,2
P.O.D.,Beautiful,0lcWp2uXDDQul6oHa4Al00,44,2012,alt-rock,0.596,0.709,2,-4.893,1,0.0324,0.0798,0.0,0.109,0.345,146.056,232987,4,2
Black Veil Brides,Wretched And Divine,5rDepYuF9Cj003QFKOuOW2,44,2012,alt-rock,0.416,0.973,7,-4.839,1,0.0911,1.04e-05,0.315,0.0931,0.0802,93.98,217773,4,2
Django Django,Default,2rbSoIg8MIfFiGcH1abcKD,39,2012,alt-rock,0.747,0.875,1,-5.635,1,0.0282,0.00733,1.1e-06,0.184,0.913,115.967,185640,4,1
Tenacious D,Rize of the Fenix,478d70Vg2ljAG28eeDp2w5,48,2012,alt-rock,0.42,0.688,2,-5.259,1,0.0542,0.021,1.46e-06,0.131,0.348,96.047,353600,4,2
Electric Guest,Awake,2QoC2SAaXpLrpVNCGJnrgd,40,2012,alt-rock,0.566,0.593,11,-7.348,1,0.0349,0.0206,0.0654,0.121,0.806,111.0,300867,4,1
3 Doors Down,Here Without You,135cNW8kQtiTId7qcsJfVC,52,2012,alt-rock,0.469,0.67,10,-4.604,0,0.027,0.00815,0.0,0.132,0.158,144.045,235640,4,2
Beck,Let's Get Lost,0Z8ImgwAkYVob6mrpmua6p,44,2012,alt-rock,0.614,0.783,10,-5.529,0,0.0417,0.0621,0.0682,0.0756,0.119,109.98,250200,4,2
AWOLNATION,Sail - Unlimited Gravity Remix,7qAWdfgvuDJQlhjppYtAfA,41,2012,alt-rock,0.583,0.47,1,-7.766,1,0.0648,0.18,0.207,0.142,0.42,149.844,349538,4,2
Celldweller,ShutEmDown,1JQwjzoAW31MNAl7aVs43G,43,2012,alt-rock,0.633,0.782,0,-4.739,1,0.0661,0.00263,0.769,0.0702,0.233,140.04,142280,4,3
Passion,One Thing Remains - Live,20iakTsX1xqTvcqKYH6W8k,44,2012,alt-rock,0.304,0.674,11,-6.012,1,0.039,0.0506,0.000218,0.548,0.163,148.039,348485,4,2
Plumb,Lord I'm Ready Now,2lmKQwpiWVDYoBvc0SEMhe,39,2012,alt-rock,0.544,0.833,3,-3.309,1,0.0267,0.138,0.0,0.106,0.335,142.027,213213,4,2
for KING & COUNTRY,Fine Fine Life,4GDhUzDe2IeojZTsLc3ase,41,2012,alt-rock,0.616,0.703,7,-7.053,1,0.0328,0.000613,3.4e-05,0.131,0.216,138.004,223080,4,2
The Menzingers,The Obituaries,5hmsSEVtqCEhmAu11poR5t,41,2012,alt-rock,0.447,0.708,4,-3.905,1,0.0372,0.0024,0.0446,0.0737,0.827,180.91,196493,4,2
Sidewalk Prophets,This Is Not Goodbye,5Jzp2yfmFOYAo7n7ah6kVg,44,2012,alt-rock,0.446,0.39,0,-7.686,1,0.0319,0.756,0.0,0.127,0.448,77.525,245387,4,1
Flyleaf,Great Love,6GMcilaph0VhFnFm05TRNJ,39,2012,alt-rock,0.504,0.871,6,-4.154,0,0.0356,0.0116,2.04e-06,0.204,0.379,133.021,220840,4,2
Japandroids,The House That Heaven Built,2ShOBhvAAglIFJ7Be8aJK2,42,2012,alt-rock,0.321,0.984,0,-3.494,1,0.142,0.000509,0.00814,0.111,0.082,161.209,289150,4,2
Rob Zombie,Thunder Kiss '65 - JDevil Number Of The Beast Remix,182RMRDl88iyYlFd3cC20j,38,2012,alt-rock,0.621,0.864,9,-5.969,1,0.155,3.21e-05,0.299,0.357,0.304,127.997,229080,4,0
Tift Merritt,Traveling Alone,5xHKErgmLzIqY6qQcsZRKW,44,2012,alt-rock,0.509,0.31,2,-11.033,1,0.0404,0.85,0.000268,0.102,0.227,80.529,284960,4,2
The Offspring,Secrets From The Underground,1KblaMkte0ZEyk9k6kLW92,50,2012,alt-rock,0.287,0.983,7,-1.977,1,0.293,0.000261,0.0,0.345,0.375,217.88,189813,4,0
Galileo Galilei,青い栞,3fCO1n6l7yekcNRDRkoJJ4,50,2012,alt-rock,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031,337960,4,2
for KING & COUNTRY,Middle of Your Heart,2GhVG8MEumQLI7ko9elqpr,41,2012,alt-rock,0.533,0.764,5,-5.803,0,0.037,0.000568,9.56e-05,0.192,0.462,125.99,201467,4,2
WALK THE MOON,Shiver Shiver,4LgIcna8LRrR3DOomihYMY,39,2012,alt-rock,0.629,0.721,11,-6.292,1,0.0326,0.00282,1.41e-06,0.128,0.854,100.208,232733,4,1
Flyleaf,Broken Wings,72IYthveqVwcctA5yrGNKL,40,2012,alt-rock,0.359,0.862,9,-4.172,1,0.0369,0.00288,0.131,0.253,0.288,166.177,214173,4,2
P.O.D.,Lost In Forever,3j0TRa1zODLBJtEGjdBpj8,43,2012,alt-rock,0.42,0.95,7,-4.228,1,0.0678,0.000243,1.1e-06,0.369,0.23,104.895,245747,3,2
Incubus,Drive,7ofK94kTTBZZ5rdZiO1Isu,40,2012,alt-rock,0.639,0.849,4,-5.474,0,0.0361,0.0661,0.02,0.15,0.685,90.562,232987,4,1
Mœnia,Morir Tres Veces,1dtrBTzp3VLx7IyQvJh8rW,61,2012,alt-rock,0.678,0.722,5,-6.108,1,0.0307,0.229,5.49e-05,0.112,0.59,112.058,237000,4,1
León Larregui,Como Tú (Magic Music Box),43YYipBo70QDNycKnatKXJ,54,2012,alt-rock,0.583,0.888,0,-5.116,1,0.0432,0.000126,0.437,0.0682,0.892,122.587,193787,4,1
Electric Guest,Troubleman,1KEjzrDvdFH0H0xxOjJqHl,38,2012,alt-rock,0.467,0.531,5,-8.482,0,0.0301,0.213,0.0246,0.137,0.317,121.964,528733,4,2
Thousand Foot Krutch,I Get Wicked,2FNoApbnHCY9BMpyoD656K,43,2012,alt-rock,0.574,0.888,7,-5.346,1,0.0886,0.000239,0.0,0.144,0.686,161.95,213452,4,1
The Killers,Battle Born,52IbZOn3hSl8OVDms3j78h,46,2012,alt-rock,0.27,0.672,6,-5.638,1,0.0427,0.00709,0.000429,0.105,0.122,155.337,313800,4,2
Black Veil Brides,I Am Bulletproof,4NvrUkFloWjJAKCK8AJbtS,43,2012,alt-rock,0.474,0.954,7,-4.922,1,0.0953,2.91e-05,5.08e-05,0.128,0.204,120.081,214067,4,2
Nonpoint,"Lights, Camera, Action",739dWSjuCCJP9K5NXS2Ffa,44,2012,alt-rock,0.543,0.967,8,-4.227,1,0.104,0.00122,3.94e-06,0.346,0.406,99.935,193973,4,1
St. Lucia,All Eyes on You,0ekoNFB4Xnj2HQAYQ8PTBY,42,2012,alt-rock,0.603,0.915,0,-6.426,1,0.041,0.251,7.03e-05,0.286,0.336,104.018,267147,4,1
Evans Blue,Destroy The Obvious,5g0hXvfKYYZrEdnoCn1QQc,42,2012,alt-rock,0.447,0.941,2,-3.832,1,0.0492,0.00019,0.00425,0.315,0.319,95.006,228328,4,2
Hot Chip,Flutes,4Z03QyhMr9NIbMwKnajzwT,38,2012,alt-rock,0.691,0.71,10,-6.351,0,0.0322,0.034,0.00225,0.0903,0.332,118.006,425320,4,1
Empire of the Sun,Alive,4w94do2H8MHiFJvIYF24VT,40,2012,alt-rock,0.649,0.747,5,-3.054,1,0.0489,0.00584,0.0171,0.698,0.0609,127.961,227240,4,2
Enjambre,Elemento,59GQi5m1s6ahWUIY1C4qh1,59,2012,alt-rock,0.566,0.62,9,-7.031,0,0.0253,0.00978,0.0276,0.24,0.108,103.975,206960,4,2
Passion Pit,"It's Not My Fault, I'm Happy",1zS85RlXiRuTiWpDIOhICA,40,2012,alt-rock,0.569,0.857,7,-5.571,1,0.0337,0.0101,0.0141,0.141,0.282,104.992,305680,4,2
Papa Roach,Where Did The Angels Go,4gjoYVspgWdhGx1A0KAP6K,44,2012,alt-rock,0.506,0.913,7,-5.662,1,0.0499,3.79e-05,0.000292,0.326,0.485,122.057,190120,4,2
Cloud Nothings,Wasted Days,6YnOHYZ34A42uR9bJ7ApyP,39,2012,alt-rock,0.195,0.942,8,-6.107,1,0.0928,0.00123,0.0802,0.1,0.382,170.258,534120,4,2
No Doubt,Push And Shove,1fvGs20dhb5eyiAurPO75y,43,2012,alt-rock,0.576,0.897,5,-4.024,0,0.113,0.0457,0.0,0.0671,0.513,122.917,306987,4,1
DIIV,Follow,7xhXGh5SnFVxEKmk9yzVgA,43,2012,alt-rock,0.358,0.874,7,-5.274,0,0.0453,0.0409,0.878,0.326,0.621,143.0,165840,4,3
The Menzingers,Gates,6lZadw4xVrq6bfYmPsNaUC,40,2012,alt-rock,0.54,0.632,8,-4.29,1,0.0288,0.0753,0.000303,0.189,0.522,148.002,244293,4,2
DLD,Todo Cuenta,25ayfrtkcSJfE93B8mnhRT,62,2012,alt-rock,0.486,0.915,2,-4.04,1,0.0398,0.0342,0.0,0.0861,0.539,154.019,232120,4,2
Family Force 5,Cray Button,18imPfkdpeY11UIBKgjEy4,37,2012,alt-rock,0.684,0.864,1,-5.751,0,0.171,0.0029,0.0,0.0866,0.804,129.992,209688,4,0
The Magnetic Fields,Andrew in Drag,5ehMCdeOhsgsx25M6wAEzu,41,2012,alt-rock,0.675,0.725,0,-6.282,1,0.0298,0.46,0.00091,0.333,0.449,119.973,132573,4,1
The Brothers Bright,Awake O Sleeper,0vCb70pUXtbCeNIqmEzJyz,41,2012,alt-rock,0.572,0.752,6,-8.37,1,0.0714,0.0226,0.0,0.166,0.392,144.399,217920,4,2
Britt Nicole,All This Time - Pop Mix,6oUKzFleJraGH2LJsWhgfg,40,2012,alt-rock,0.633,0.704,9,-5.23,1,0.0262,0.119,0.0,0.089,0.41,96.019,204786,4,1
Moderatto,Gracias,2qmzSRt2fCwobsVL7aU09u,60,2012,alt-rock,0.525,0.914,1,-4.816,1,0.0362,0.0379,8.15e-05,0.102,0.326,125.093,231424,4,2
Inspector,Te He Prometido,4iyecQDmyi2VmscbQVeabb,54,2012,alt-rock,0.707,0.72,7,-3.893,1,0.028,0.0417,0.00316,0.284,0.973,134.047,192627,4,1
Bomba Estéreo,El Alma y el Cuerpo,419UlUTdKSL64xFvc9uJTN,39,2012,alt-rock,0.658,0.732,11,-11.036,0,0.0438,0.00301,0.396,0.0839,0.524,107.82,301173,4,1
The Heavy,Same Ol',2anWNTYGBxXDUmOFOiDh1b,44,2012,alt-rock,0.552,0.826,5,-4.482,0,0.031,0.000217,0.00171,0.11,0.666,77.974,239904,4,1
Tenacious D,Low Hangin' Fruit,6sJgXQ05q4PNttoWl88sXS,45,2012,alt-rock,0.574,0.833,6,-4.175,1,0.0514,0.0535,6.8e-05,0.178,0.819,170.066,151067,4,1
No Te Va Gustar,A las Nueve,0CgpCtEPvyDizcg2p47VrU,68,2012,alt-rock,0.625,0.804,4,-5.652,0,0.0268,0.236,8.22e-05,0.308,0.827,129.931,207533,4,1
for KING & COUNTRY,The Proof of Your Love - The Monologue Mix,3b1TedXKn9m9dUl07s1vxF,38,2012,alt-rock,0.508,0.607,0,-7.439,0,0.0367,0.402,2.21e-06,0.109,0.335,78.03,221357,3,1
No Doubt,Settle Down,2l8GVqxJbVOBfYNSkwn5xA,41,2012,alt-rock,0.706,0.789,9,-6.179,1,0.0415,0.00381,0.00374,0.206,0.26,104.0,360867,4,1
"Phillips, Craig & Dean",When the Stars Burn Down (Blessing and Honor),4ksC9WVa786uZslD6kdTQY,38,2012,alt-rock,0.393,0.745,9,-5.744,1,0.0335,0.0443,2.37e-06,0.117,0.186,147.974,302347,3,2
Plumb,Don't Deserve You,3MjwCDc5DwaPRSv6y2xZ5m,44,2012,alt-rock,0.458,0.557,11,-5.125,1,0.0316,0.261,2.45e-06,0.11,0.0693,130.009,251640,4,2
3 Doors Down,Goodbyes,2feU3FmmtVqQpefx0GoxrJ,43,2012,alt-rock,0.48,0.868,0,-3.052,1,0.0334,0.0407,0.0,0.19,0.414,136.007,230600,4,2
The Revivalists,Criminal,7zdFf92ofkBZV8MXKcKuwd,36,2012,alt-rock,0.624,0.77,11,-6.484,0,0.0367,0.00665,0.00295,0.14,0.508,115.017,311827,4,1
Sent By Ravens,Listen,4QKn8bGq6KELz7eMpgRlTL,38,2012,alt-rock,0.446,0.914,2,-2.924,0,0.0511,5.52e-05,0.000107,0.0837,0.481,150.058,185947,3,2
Sun Kil Moon,Among the Leaves,2FNqX3s4VkYXLjpWyL3HgJ,43,2012,alt-rock,0.622,0.26,3,-18.177,1,0.0429,0.696,0.00143,0.0781,0.577,99.828,211467,4,1
Thousand Foot Krutch,So Far Gone,3Ie9Rilj9uKC3ntzSOEmi7,42,2012,alt-rock,0.592,0.615,10,-7.554,1,0.0244,0.169,0.0,0.13,0.536,86.008,269296,4,1
Black Veil Brides,Nobody's Hero,7qW6MVMkEd8DqCayCTcXf1,41,2012,alt-rock,0.424,0.98,5,-3.345,0,0.109,0.000323,1.95e-06,0.319,0.122,104.947,215787,4,2
Three Days Grace,Happiness,0TzIlhgIIpaYPYiBMcjjo9,41,2012,alt-rock,0.574,0.931,2,-3.757,1,0.0415,0.00114,0.0,0.304,0.37,101.017,173667,4,1
Passion Pit,I'll Be Alright,2oq2dbjW3sxOY0BscMWd7Q,40,2012,alt-rock,0.52,0.873,2,-5.365,1,0.0572,9.13e-05,1.96e-06,0.226,0.52,140.027,262453,4,2
3 Doors Down,Be Like That,1UcWNtdPvWzKBsley8vixH,44,2012,alt-rock,0.52,0.83,7,-4.753,1,0.0252,0.0066,0.0,0.0975,0.362,96.002,266227,4,1
Turbowolf,Electric Feel,5Vx3Cb6AM8TNqQqkwIMDh4,41,2012,alt-rock,0.44,0.845,10,-1.483,0,0.0409,0.297,0.00321,0.491,0.377,93.452,266133,3,2
Zoé,No Me Destruyas,4t7oxcX57H84tUCpLSnxIF,35,2012,alt-rock,0.429,0.865,11,-4.849,0,0.0432,0.185,0.319,0.122,0.522,154.968,226480,4,2
Flyleaf,New Horizons,1hIGfKLGsymTR1As8QmJ2v,37,2012,alt-rock,0.528,0.943,2,-3.368,1,0.043,0.00412,0.0,0.546,0.515,109.974,189613,4,1
Three Days Grace,Give Me a Reason,073B0vPoZJi9KqOOJjII9q,41,2012,alt-rock,0.541,0.734,2,-6.114,0,0.0357,0.00497,0.0,0.0305,0.122,134.034,243440,4,2
Brick + Mortar,Other Drugs,70r1mcEgxJnBIURqkHJB2U,40,2012,alt-rock,0.58,0.825,4,-4.367,0,0.0422,8.24e-05,0.0195,0.186,0.668,147.077,140224,3,1
Monsieur Periné,Sabor a Mi,4QPjGYaXenaoyE6cfHyWLh,51,2012,alt-rock,0.693,0.588,4,-12.945,0,0.0606,0.355,0.0704,0.24,0.52,105.971,195749,4,1
Project 86,"Fall, Goliath, Fall",3i3XwvrLZ74c97On7g2VkK,35,2012,alt-rock,0.573,0.831,10,-4.825,0,0.0595,0.000754,0.00231,0.0566,0.56,125.82,260965,4,1
Nine Lashes,Adrenaline,6buK7mWHfw5IFdJsM1ARVM,40,2012,alt-rock,0.38,0.976,9,-2.394,0,0.153,0.00108,0.0,0.357,0.524,191.988,202227,4,2
Nonpoint,I Said It,1ZdBOOV1H7aFwkaTXwYcdm,39,2012,alt-rock,0.551,0.983,8,-3.852,1,0.0556,0.000217,0.0,0.364,0.481,91.028,162147,4,1
Black Veil Brides,New Years Day,3ZE2KusCPzZicBB0Oaclqo,40,2012,alt-rock,0.384,0.92,0,-4.503,0,0.119,0.00482,0.00417,0.521,0.228,90.017,204933,4,2
Three Days Grace,Give In To Me,3kUxUw4b766Fk5RNGK0ZCA,41,2012,alt-rock,0.349,0.786,9,-4.771,1,0.0351,0.00658,0.0,0.117,0.251,178.982,199000,4,2
Battle Tapes,Feel the Same,6lC1fMDRhWMzxZ9FSav6ky,40,2012,alt-rock,0.64,0.875,0,-5.999,1,0.388,0.00086,0.0107,0.0599,0.27,104.974,276853,4,0
Saint Motel,At Least I Have Nothing,2bcMvXfEvsnpfuh7Buppz7,38,2012,alt-rock,0.416,0.56,6,-7.446,0,0.0389,0.00562,0.00191,0.301,0.471,103.647,215760,4,2
Matt Redman,Better Is One Day,72hJbRHWFYDEAYHdGOX7EU,42,2012,alt-rock,0.471,0.688,7,-6.55,1,0.0322,0.085,0.0,0.351,0.503,77.13,290933,4,1
